,0,1,2,3,4,5,6,7,8
84,0.9999664,0.9999495,0.38178384,0.6352942,0.9999577,0.99996215,0.99990994,0.99992317,0.9999345
85,0.9999866,0.9999798,0.3703446,0.619933,0.9999849,0.99998426,0.9999666,0.99996924,0.99997556
86,0.99998176,0.9999765,0.37440497,0.6249436,0.9999834,0.99998224,0.9999623,0.9999631,0.9999696
87,0.999945,0.9999307,0.3930883,0.6390888,0.9999362,0.99994063,0.9998652,0.9998736,0.99990475
88,0.9992869,0.99955845,0.3681182,0.62525946,0.9994845,0.9995854,0.9989003,0.99896544,0.9994825
89,0.99998623,0.9999833,0.3572011,0.622718,0.9999872,0.99998546,0.9999719,0.9999722,0.9999768
90,0.9998789,0.9998627,0.41170633,0.6414665,0.9998766,0.9998768,0.99977535,0.9997662,0.9998033
91,0.9999604,0.999945,0.37851754,0.647248,0.9999595,0.9999579,0.99989,0.99991226,0.99992335
92,0.9999555,0.9999267,0.39570552,0.62980914,0.99995255,0.9999457,0.9998664,0.9998866,0.99990666
93,0.999984,0.99997604,0.3871838,0.6315038,0.99998444,0.9999806,0.9999579,0.99996203,0.9999687
94,0.9999537,0.9999387,0.33608544,0.61265934,0.9999564,0.9999513,0.999912,0.999913,0.99993205
95,0.9999025,0.99979013,0.36904323,0.61419874,0.9998723,0.9998936,0.9997676,0.9997874,0.99980193
96,0.9999319,0.99991393,0.37556633,0.64896697,0.9999268,0.99991286,0.99985236,0.99984336,0.9998479
97,0.99997526,0.9999637,0.368897,0.6391777,0.9999716,0.9999756,0.9999356,0.9999445,0.9999548
98,0.99996084,0.9999578,0.3852303,0.6351401,0.99996364,0.9999641,0.99992627,0.9999348,0.9999442
99,0.99996185,0.9999383,0.39655557,0.6249244,0.99995327,0.9999462,0.99989694,0.99991024,0.9999169
100,0.9999802,0.99997747,0.3713846,0.6320358,0.99998206,0.9999789,0.9999634,0.99996334,0.99996567
101,0.99996626,0.9999418,0.36163512,0.5986081,0.9999636,0.9999593,0.99992275,0.999918,0.9999439
